ID;trialno;condition;rt;self_poss_loss;other_poss_gain;diff_diff;resp_code
29;74;empathy;1266;300;240;540;1
29;75;empathy;999;360;120;480;1
29;76;reciprocity;1561;380;40;420;1
29;78;reciprocity;2226;300;240;540;1
29;79;reciprocity;1071;360;160;520;1
29;80;reciprocity;1297;60;380;440;1
29;81;reciprocity;2318;360;120;480;1
29;82;empathy;2993;380;40;420;1
29;83;empathy;1789;340;180;520;1
29;84;empathy;1496;380;60;440;1
30;1;empathy;1855;300;240;540;1
30;3;empathy;2016;340;180;520;1
30;4;reciprocity;1625;300;240;540;1
30;5;reciprocity;1971;380;100;480;1
30;6;reciprocity;1062;320;220;540;1
30;7;reciprocity;1465;240;300;540;1
30;8;reciprocity;1920;120;360;480;1
30;9;reciprocity;1420;160;360;520;1
30;11;reciprocity;1067;180;340;520;1
30;12;reciprocity;1496;40;380;420;1
30;13;empathy;1066;280;280;560;1
30;14;empathy;1003;120;360;480;1
30;15;empathy;2487;380;40;420;1
30;16;reciprocity;1008;300;240;540;1
30;17;reciprocity;823;120;360;480;1
30;18;reciprocity;1077;380;20;400;0
30;19;reciprocity;1466;380;60;440;1
30;20;reciprocity;1631;360;160;520;1
30;21;reciprocity;1141;160;360;520;1
30;22;empathy;1296;40;380;420;1
30;23;empathy;1125;280;280;560;1
30;24;empathy;999;100;380;480;1
30;25;empathy;1022;20;380;400;1
30;26;empathy;928;380;20;400;0
30;27;empathy;1336;320;220;540;1
30;28;empathy;1373;60;380;440;1
30;29;empathy;1656;360;120;480;1
30;30;empathy;1128;180;340;520;1
30;31;reciprocity;1148;320;220;540;1
30;32;reciprocity;874;20;380;400;1
30;33;reciprocity;1124;360;160;520;1
30;34;empathy;1144;20;380;400;1
30;35;empathy;1183;300;240;540;1
30;36;empathy;1193;240;300;540;1
30;37;empathy;968;180;340;520;1
30;38;empathy;862;220;320;540;1
30;40;reciprocity;2346;340;180;520;1
30;41;reciprocity;1193;60;380;440;1
30;42;reciprocity;2073;360;120;480;1
30;44;empathy;1734;380;60;440;1
30;45;empathy;938;380;100;480;1
30;47;reciprocity;920;360;120;480;1
30;48;reciprocity;2284;380;100;480;1
30;49;reciprocity;849;40;380;420;1
30;50;reciprocity;1652;380;20;400;1
30;51;reciprocity;1494;380;40;420;1
30;52;reciprocity;967;280;280;560;1
30;53;reciprocity;1389;220;320;540;1
30;54;reciprocity;1273;240;300;540;1
30;55;reciprocity;2000;380;60;440;1
30;56;reciprocity;963;20;380;400;1
30;58;empathy;1040;320;220;540;1
30;59;empathy;848;120;360;480;1
30;60;empathy;998;60;380;440;1
30;61;empathy;1434;360;120;480;1
30;62;empathy;1137;360;160;520;1
30;63;empathy;1388;380;60;440;1
30;64;empathy;942;40;380;420;1
30;65;empathy;2098;380;20;400;1
30;66;empathy;764;240;300;540;1
30;67;reciprocity;1155;280;280;560;1
30;68;reciprocity;780;100;380;480;1
30;69;reciprocity;786;220;320;540;1
30;70;reciprocity;786;340;180;520;1
30;71;reciprocity;1004;100;380;480;1
30;72;reciprocity;1593;180;340;520;0
30;73;empathy;1873;380;40;420;0
30;74;empathy;978;100;380;480;0
30;75;empathy;748;220;320;540;0
30;76;empathy;863;160;360;520;1
30;77;empathy;1284;160;360;520;1
30;78;empathy;1322;380;100;480;1
30;80;empathy;1086;360;160;520;1
30;81;empathy;1173;340;180;520;1
30;83;reciprocity;1217;380;40;420;1
30;84;reciprocity;962;60;380;440;1
31;2;multi-motive;1677;360;120;480;1
31;3;multi-motive;1753;380;100;480;1
31;4;multi-motive;1683;360;160;520;1
31;5;multi-motive;1518;100;380;480;1
31;6;multi-motive;1157;320;220;540;1
31;7;control;2024;380;20;400;0
31;8;control;1764;300;240;540;1
31;9;control;2012;100;380;480;1
31;10;multi-motive;803;160;360;520;1
31;11;multi-motive;1832;280;280;560;1
31;12;multi-motive;1705;300;240;540;1
31;13;control;2173;180;340;520;1
31;14;control;2291;120;360;480;1
31;15;control;1454;220;320;540;1
31;16;multi-motive;1303;220;320;540;1
31;17;multi-motive;1764;180;340;520;1
31;18;multi-motive;1335;160;360;520;1
31;19;multi-motive;1226;40;380;420;1
31;20;multi-motive;949;60;380;440;1
31;21;multi-motive;1344;360;120;480;1
31;22;control;1754;240;300;540;1
31;23;control;1683;380;60;440;0
31;24;control;1687;320;220;540;1
31;25;control;1122;160;360;520;1
31;26;control;1728;220;320;540;1
31;27;control;2483;380;40;420;0
31;28;control;1060;180;340;520;1
31;29;control;1478;280;280;560;1
31;30;control;2311;360;160;520;1
31;33;multi-motive;1063;100;380;480;1
31;34;control;1541;360;160;520;1
31;35;control;1726;380;60;440;1
31;36;control;1981;380;100;480;1
31;37;multi-motive;952;360;160;520;1
31;38;multi-motive;1394;60;380;440;1
31;40;multi-motive;1011;220;320;540;1
31;41;multi-motive;770;240;300;540;1
31;42;multi-motive;1078;340;180;520;1
31;43;control;1361;320;220;540;1
31;44;control;1961;160;360;520;1
31;46;multi-motive;1024;300;240;540;1
31;47;multi-motive;1611;180;340;520;1
31;48;multi-motive;2627;340;180;520;1
31;49;multi-motive;712;40;380;420;1
31;50;multi-motive;1633;380;20;400;0
31;51;multi-motive;1417;380;20;400;1
31;52;control;2094;20;380;400;1
31;55;control;2025;300;240;540;0
31;56;control;795;280;280;560;1
31;57;control;1959;120;360;480;1
31;58;multi-motive;1017;380;40;420;1
31;59;multi-motive;1820;380;100;480;1
31;60;multi-motive;1027;20;380;400;1
31;61;multi-motive;1528;120;360;480;1
31;62;multi-motive;1305;120;360;480;1
31;63;multi-motive;906;240;300;540;1
31;64;control;1838;360;120;480;0
31;65;control;1862;380;20;400;1
31;66;control;1319;240;300;540;1
31;67;control;1460;60;380;440;1
31;68;control;2515;380;40;420;1
31;69;control;1124;40;380;420;1
31;70;control;1958;20;380;400;1
31;71;control;1737;360;120;480;1
31;72;control;1898;380;100;480;1
31;73;control;2253;340;180;520;1
31;75;control;1581;60;380;440;1
31;76;multi-motive;745;380;60;440;1
31;77;multi-motive;1185;20;380;400;1
31;78;multi-motive;1001;280;280;560;1
31;79;control;1541;340;180;520;1
31;80;control;1300;100;380;480;1
31;81;control;1405;40;380;420;1
31;82;multi-motive;1171;320;220;540;1
31;83;multi-motive;1692;380;60;440;1
31;84;multi-motive;1333;380;40;420;1
32;1;control;1471;120;360;480;1
32;3;control;2542;100;380;480;1
32;4;multi-motive;2215;380;60;440;0
32;5;multi-motive;3651;240;300;540;1
32;6;multi-motive;2409;340;180;520;0
32;8;multi-motive;1980;340;180;520;1
32;9;multi-motive;2980;380;20;400;0
32;10;multi-motive;1883;180;340;520;1
32;11;multi-motive;1596;320;220;540;1
32;12;multi-motive;3134;300;240;540;1
32;13;multi-motive;2039;160;360;520;1
32;15;multi-motive;3663;380;100;480;0
32;16;multi-motive;2569;380;40;420;0
32;17;multi-motive;1908;100;380;480;1
32;18;multi-motive;2043;220;320;540;1
32;19;multi-motive;3079;100;380;480;1
32;20;multi-motive;2212;120;360;480;1
32;21;multi-motive;1798;40;380;420;1
32;22;control;2028;360;160;520;0
32;23;control;1383;60;380;440;1
32;25;control;3042;380;100;480;0
32;26;control;1951;280;280;560;1
32;27;control;2103;40;380;420;1
32;28;control;2766;320;220;540;1
32;29;control;2193;300;240;540;1
32;30;control;1917;220;320;540;1
32;31;control;1393;40;380;420;1
32;32;control;2360;240;300;540;1
32;33;control;2207;380;40;420;0
32;34;multi-motive;1962;360;120;480;1
32;35;multi-motive;1684;120;360;480;1
32;36;multi-motive;1680;380;20;400;0
32;37;control;2791;380;20;400;0
32;38;control;1749;380;60;440;0
32;39;control;2123;380;40;420;0
32;40;control;1704;220;320;540;1
32;41;control;1892;180;340;520;1
32;42;control;1320;100;380;480;1
32;43;control;1833;240;300;540;1
32;45;control;2109;20;380;400;1
32;46;multi-motive;1545;40;380;420;1
32;47;multi-motive;2855;380;60;440;1
32;48;multi-motive;2823;360;120;480;0
32;49;control;3171;380;60;440;0
32;50;control;1769;160;360;520;1
32;51;control;2741;360;120;480;0
32;52;control;986;20;380;400;1
32;53;control;2448;340;180;520;0
32;54;control;1604;180;340;520;1
32;55;control;3344;300;240;540;0
32;56;control;2409;280;280;560;1
32;57;control;2986;320;220;540;0
32;59;multi-motive;1645;180;340;520;1
32;60;multi-motive;2444;20;380;400;1
32;62;multi-motive;1168;20;380;400;1
32;63;multi-motive;1845;160;360;520;1
32;64;multi-motive;1845;300;240;540;1
32;65;multi-motive;1378;280;280;560;1
32;66;multi-motive;2376;320;220;540;1
32;67;multi-motive;1134;60;380;440;1
32;68;multi-motive;2825;360;160;520;1
32;69;multi-motive;2491;220;320;540;1
32;70;multi-motive;1335;240;300;540;1
32;71;multi-motive;2807;60;380;440;1
32;73;multi-motive;2346;380;40;420;1
32;74;multi-motive;2058;280;280;560;1
32;75;multi-motive;3778;380;100;480;1
32;76;control;1684;60;380;440;1
32;77;control;1929;160;360;520;1
32;79;control;2042;380;20;400;0
32;80;control;1556;120;360;480;1
32;81;control;2524;340;180;520;0
32;82;control;1698;360;120;480;0
32;83;control;1976;360;160;520;1
32;84;control;3470;380;100;480;0
33;1;multi-motive;2941;240;300;540;1
33;3;multi-motive;3932;220;320;540;1
33;4;control;2582;380;40;420;0
33;5;control;2348;180;340;520;1
33;7;control;2136;160;360;520;1
33;9;control;2264;340;180;520;0
33;11;multi-motive;2697;20;380;400;1
33;12;multi-motive;2298;180;340;520;1
33;13;multi-motive;2198;120;360;480;1
33;14;multi-motive;2335;120;360;480;1
33;15;multi-motive;1869;60;380;440;1
33;16;control;2864;100;380;480;1
33;17;control;2865;280;280;560;1
33;18;control;2696;240;300;540;1
33;20;control;1268;120;360;480;1
33;21;control;2465;220;320;540;1
33;23;multi-motive;2330;340;180;520;0
33;24;multi-motive;2581;280;280;560;0
33;25;control;2837;300;240;540;1
33;26;control;2098;360;120;480;1
33;27;control;1951;20;380;400;0
33;28;control;3198;380;100;480;0
33;29;control;3563;380;60;440;0
33;30;control;3495;300;240;540;1
33;31;control;3368;360;160;520;1
33;32;control;1470;40;380;420;1
33;33;control;2345;180;340;520;1
33;34;multi-motive;1032;60;380;440;1
33;35;multi-motive;1031;100;380;480;1
33;37;control;1130;20;380;400;1
33;38;control;2738;380;20;400;0
33;39;control;2117;360;160;520;0
33;40;multi-motive;1118;180;340;520;1
33;41;multi-motive;3553;380;20;400;0
33;42;multi-motive;2329;380;60;440;0
33;43;control;2753;280;280;560;1
33;44;control;1946;360;120;480;0
33;45;control;1090;120;360;480;1
33;46;control;1834;380;60;440;0
33;47;control;2090;380;100;480;0
33;48;control;2137;380;20;400;0
33;49;multi-motive;1720;160;360;520;1
33;50;multi-motive;2464;380;60;440;0
33;51;multi-motive;892;320;220;540;1
33;52;multi-motive;2542;380;40;420;0
33;53;multi-motive;1495;100;380;480;1
33;54;multi-motive;1599;380;40;420;0
33;55;multi-motive;1798;360;120;480;0
33;56;multi-motive;1614;360;120;480;0
33;57;multi-motive;3973;320;220;540;1
33;58;multi-motive;1251;380;20;400;0
33;59;multi-motive;3349;300;240;540;1
33;60;multi-motive;1107;240;300;540;1
33;61;control;2312;380;40;420;0
33;62;control;1713;320;220;540;1
33;64;control;1043;100;380;480;1
33;65;control;992;240;300;540;1
33;66;control;1695;320;220;540;1
33;67;control;982;60;380;440;1
33;68;control;1335;340;180;520;1
33;69;control;1012;160;360;520;1
33;70;multi-motive;2157;380;100;480;0
33;71;multi-motive;1250;360;160;520;0
33;72;multi-motive;923;20;380;400;1
33;74;multi-motive;1056;160;360;520;1
33;75;multi-motive;1311;40;380;420;1
33;76;control;1053;60;380;440;1
33;77;control;1126;220;320;540;1
33;78;control;764;40;380;420;1
33;79;multi-motive;874;300;240;540;1
33;80;multi-motive;882;220;320;540;1
33;81;multi-motive;2015;380;100;480;0
33;82;multi-motive;738;40;380;420;1
1;1;reciprocity;928;380;40;420;1
1;2;reciprocity;1087;40;380;420;1
1;3;reciprocity;697;240;300;540;1
1;4;reciprocity;964;380;60;440;1
1;5;reciprocity;762;280;280;560;1
1;6;reciprocity;1005;180;340;520;1
1;7;empathy;967;380;20;400;1
1;8;empathy;757;40;380;420;1
1;10;empathy;855;340;180;520;1
1;11;empathy;807;380;60;440;1
1;12;empathy;875;320;220;540;1
1;13;reciprocity;651;360;160;520;1
1;14;reciprocity;809;20;380;400;1
1;15;reciprocity;892;120;360;480;1
1;17;empathy;658;220;320;540;1
1;19;empathy;894;160;360;520;1
1;20;empathy;720;120;360;480;1
1;22;empathy;895;220;320;540;1
1;23;empathy;797;380;20;400;1
1;24;empathy;1089;240;300;540;1
1;25;empathy;710;380;40;420;1
1;26;empathy;654;20;380;400;1
1;27;empathy;883;20;380;400;1
1;28;empathy;544;300;240;540;1
1;29;empathy;659;60;380;440;1
1;31;reciprocity;816;40;380;420;1
1;32;reciprocity;597;160;360;520;1
1;34;reciprocity;657;340;180;520;1
1;35;reciprocity;695;60;380;440;1
1;36;reciprocity;1622;340;180;520;1
1;37;empathy;788;320;220;540;1
1;38;empathy;742;360;120;480;1
1;39;empathy;1058;380;40;420;1
1;40;empathy;697;360;160;520;1
1;41;empathy;654;280;280;560;1
1;42;empathy;839;120;360;480;1
1;43;empathy;843;240;300;540;1
1;44;empathy;808;160;360;520;1
1;45;empathy;690;40;380;420;1
1;46;empathy;830;380;60;440;1
1;47;empathy;782;100;380;480;1
1;48;empathy;969;360;120;480;1
1;49;empathy;823;340;180;520;1
1;50;empathy;906;60;380;440;1
1;51;empathy;858;100;380;480;1
1;52;reciprocity;975;380;100;480;1
1;53;reciprocity;841;320;220;540;1
1;54;reciprocity;929;280;280;560;1
1;55;reciprocity;844;20;380;400;1
1;57;reciprocity;1070;180;340;520;1
1;58;reciprocity;762;360;120;480;1
1;59;reciprocity;1284;100;380;480;1
1;60;reciprocity;801;380;60;440;1
1;61;empathy;696;180;340;520;1
1;62;empathy;722;280;280;560;1
1;63;empathy;617;180;340;520;1
1;65;reciprocity;1377;360;120;480;1
1;66;reciprocity;988;300;240;540;1
1;67;reciprocity;1171;380;20;400;1
1;68;reciprocity;1771;320;220;540;1
1;69;reciprocity;905;380;40;420;1
1;70;reciprocity;573;240;300;540;1
1;71;reciprocity;728;300;240;540;1
1;72;reciprocity;651;360;160;520;1
1;73;reciprocity;816;60;380;440;1
1;74;reciprocity;677;220;320;540;1
1;75;reciprocity;1056;380;20;400;1
1;77;reciprocity;757;100;380;480;1
1;78;reciprocity;849;220;320;540;1
1;79;empathy;705;300;240;540;1
1;80;empathy;836;380;100;480;1
1;81;empathy;674;360;160;520;1
1;82;reciprocity;739;160;360;520;1
1;83;reciprocity;734;120;360;480;1
1;84;reciprocity;733;380;100;480;1
2;1;control;2089;380;40;420;1
2;2;control;1195;380;40;420;0
2;3;control;2642;380;60;440;1
2;4;control;1128;380;100;480;1
2;5;control;2345;20;380;400;0
2;6;control;1059;160;360;520;1
2;7;multi-motive;1290;380;60;440;1
2;8;multi-motive;2094;380;60;440;1
2;9;multi-motive;1134;320;220;540;1
2;10;multi-motive;1858;380;20;400;1
2;11;multi-motive;919;120;360;480;1
2;14;control;1273;100;380;480;1
2;15;control;1418;160;360;520;1
2;16;control;1301;360;160;520;0
2;17;control;1124;300;240;540;1
2;18;control;1535;340;180;520;1
2;19;control;1390;180;340;520;1
2;20;control;1091;120;360;480;1
2;21;control;1190;220;320;540;1
2;22;multi-motive;1775;380;20;400;1
2;23;multi-motive;1042;100;380;480;1
2;24;multi-motive;1033;280;280;560;1
2;25;control;1619;380;60;440;0
2;26;control;1266;100;380;480;1
2;27;control;2449;380;20;400;0
2;28;multi-motive;1452;380;100;480;1
2;29;multi-motive;1552;380;40;420;1
2;30;multi-motive;1619;380;100;480;1
2;31;control;1362;340;180;520;0
2;32;control;1710;60;380;440;1
2;33;control;1748;360;160;520;1
2;35;multi-motive;1481;340;180;520;0
2;36;multi-motive;1554;220;320;540;1
2;37;control;947;20;380;400;1
2;38;control;3370;280;280;560;1
2;40;control;1722;300;240;540;1
2;41;control;1335;360;120;480;0
2;42;control;1568;360;120;480;0
2;43;multi-motive;1658;320;220;540;1
2;45;multi-motive;2035;360;120;480;1
2;46;multi-motive;1060;160;360;520;1
2;47;multi-motive;848;180;340;520;1
2;48;multi-motive;1119;280;280;560;1
2;49;control;1895;120;360;480;1
2;50;control;1659;60;380;440;1
2;51;control;1528;380;100;480;0
2;53;control;1984;180;340;520;1
2;54;control;1161;220;320;540;0
2;55;multi-motive;2263;380;40;420;1
2;56;multi-motive;1045;220;320;540;1
2;57;multi-motive;1377;300;240;540;1
2;58;multi-motive;978;60;380;440;1
2;59;multi-motive;1452;360;160;520;1
2;60;multi-motive;1413;180;340;520;1
2;61;multi-motive;1226;240;300;540;1
2;62;multi-motive;1626;120;360;480;1
2;63;multi-motive;1299;360;160;520;0
2;64;multi-motive;1283;20;380;400;1
2;65;multi-motive;1294;300;240;540;1
2;66;multi-motive;1872;60;380;440;1
2;67;multi-motive;1704;240;300;540;1
2;68;multi-motive;1429;340;180;520;1
2;69;multi-motive;1200;40;380;420;1
2;70;control;1375;240;300;540;1
2;71;control;1839;280;280;560;1
2;72;control;1296;240;300;540;1
2;73;multi-motive;1275;20;380;400;1
2;75;multi-motive;1215;40;380;420;1
2;76;control;1299;320;220;540;1
2;77;control;1555;320;220;540;1
2;78;control;1865;40;380;420;1
2;79;control;1609;380;20;400;1
2;80;control;1224;40;380;420;1
2;82;multi-motive;2143;100;380;480;1
2;83;multi-motive;1641;360;120;480;1
2;84;multi-motive;1284;160;360;520;1
3;1;control;1209;380;40;420;0
3;2;control;1718;180;340;520;1
3;3;control;1297;100;380;480;1
3;5;multi-motive;2349;20;380;400;1
3;6;multi-motive;1803;60;380;440;0
3;7;multi-motive;1548;340;180;520;0
3;8;multi-motive;1662;380;40;420;0
3;9;multi-motive;945;100;380;480;1
3;10;control;1460;280;280;560;1
3;11;control;1158;380;100;480;0
3;12;control;1353;380;20;400;0
3;13;control;1281;380;40;420;0
3;14;control;1904;360;160;520;0
3;16;control;2353;380;100;480;0
3;17;control;1706;360;120;480;0
3;18;control;1361;60;380;440;1
3;19;control;1408;60;380;440;1
3;20;control;1514;380;60;440;0
3;21;control;1924;300;240;540;1
3;23;multi-motive;2270;300;240;540;0
3;24;multi-motive;1604;220;320;540;0
3;25;multi-motive;1376;40;380;420;1
3;26;multi-motive;2981;320;220;540;0
3;27;multi-motive;2068;240;300;540;0
3;28;control;2169;120;360;480;1
3;29;control;1140;300;240;540;0
3;30;control;1763;20;380;400;1
3;31;multi-motive;1533;280;280;560;1
3;32;multi-motive;3375;380;100;480;0
3;33;multi-motive;1433;220;320;540;1
3;34;multi-motive;1781;160;360;520;0
3;35;multi-motive;1968;180;340;520;1
3;37;multi-motive;1717;380;60;440;0
3;38;multi-motive;2047;280;280;560;0
3;39;multi-motive;2191;380;20;400;0
3;40;multi-motive;1496;20;380;400;1
3;42;multi-motive;1250;360;120;480;0
3;43;control;2161;20;380;400;1
3;44;control;1464;380;20;400;0
3;45;control;1718;160;360;520;1
3;46;control;2861;180;340;520;0
3;47;control;1225;240;300;540;1
3;48;control;1465;320;220;540;0
3;49;multi-motive;1384;380;60;440;0
3;50;multi-motive;1557;160;360;520;1
3;51;multi-motive;1104;360;160;520;0
3;52;control;2163;240;300;540;0
3;53;control;1761;120;360;480;1
3;54;control;2203;360;120;480;1
3;55;multi-motive;2085;380;40;420;0
3;56;multi-motive;813;60;380;440;1
3;57;multi-motive;1391;300;240;540;1
3;58;control;2267;160;360;520;0
3;59;control;2876;380;60;440;0
3;61;multi-motive;1626;120;360;480;1
3;62;multi-motive;2408;100;380;480;1
3;64;multi-motive;1613;120;360;480;0
3;65;multi-motive;1907;320;220;540;0
3;66;multi-motive;1217;340;180;520;0
3;67;control;1832;40;380;420;1
3;68;control;1299;360;160;520;0
3;70;control;2427;100;380;480;1
3;71;control;1003;340;180;520;0
3;72;control;2287;220;320;540;1
3;73;control;2188;340;180;520;0
3;74;control;1366;320;220;540;1
3;75;control;2863;40;380;420;1
3;76;multi-motive;1576;180;340;520;0
3;77;multi-motive;2462;380;20;400;0
3;78;multi-motive;1696;360;160;520;1
3;79;multi-motive;2617;360;120;480;0
3;80;multi-motive;1921;40;380;420;1
3;81;multi-motive;1779;380;100;480;0
3;82;control;2306;280;280;560;1
3;84;control;2538;220;320;540;0
4;1;empathy;2108;100;380;480;1
4;2;empathy;2246;340;180;520;1
4;3;empathy;1911;320;220;540;0
4;4;empathy;2740;280;280;560;0
4;5;empathy;1269;380;40;420;0
4;7;reciprocity;2331;380;100;480;0
4;8;reciprocity;1480;300;240;540;1
4;9;reciprocity;1967;280;280;560;1
4;10;empathy;1367;380;100;480;0
4;11;empathy;2551;340;180;520;1
4;12;empathy;1451;380;40;420;0
4;13;reciprocity;1228;100;380;480;1
4;14;reciprocity;1041;220;320;540;1
4;16;reciprocity;1346;320;220;540;0
4;17;reciprocity;1362;380;20;400;0
4;18;reciprocity;1273;40;380;420;1
4;19;reciprocity;1324;100;380;480;1
4;20;reciprocity;2001;280;280;560;1
4;21;reciprocity;1071;160;360;520;1
4;22;empathy;1418;20;380;400;1
4;23;empathy;1146;220;320;540;1
4;24;empathy;1737;380;100;480;0
4;25;reciprocity;2049;240;300;540;1
4;26;reciprocity;2098;180;340;520;1
4;27;reciprocity;1032;180;340;520;1
4;28;reciprocity;1210;380;60;440;0
4;29;reciprocity;1060;120;360;480;1
4;30;reciprocity;2363;380;40;420;0
4;31;empathy;1973;120;360;480;1
4;32;empathy;2961;360;120;480;0
4;33;empathy;1414;60;380;440;1
4;34;empathy;1675;380;60;440;0
4;35;empathy;1804;300;240;540;1
4;36;empathy;1163;40;380;420;1
4;37;empathy;1287;180;340;520;1
4;38;empathy;1582;60;380;440;0
4;40;reciprocity;2069;380;60;440;0
4;41;reciprocity;1148;60;380;440;1
4;43;reciprocity;2507;120;360;480;1
4;44;reciprocity;3203;380;20;400;0
4;45;reciprocity;974;20;380;400;1
4;46;empathy;2616;240;300;540;1
4;47;empathy;2565;360;160;520;0
4;48;empathy;2217;320;220;540;1
4;49;reciprocity;1871;340;180;520;1
4;50;reciprocity;1516;240;300;540;1
4;51;reciprocity;1681;360;120;480;1
4;52;reciprocity;1348;40;380;420;1
4;53;reciprocity;2697;220;320;540;1
4;54;reciprocity;1758;300;240;540;0
4;55;empathy;1649;160;360;520;1
4;56;empathy;1041;180;340;520;1
4;57;empathy;1005;240;300;540;1
4;58;empathy;1061;160;360;520;1
4;60;empathy;799;20;380;400;1
4;61;empathy;1805;380;20;400;0
4;62;empathy;1663;120;360;480;1
4;63;empathy;2473;40;380;420;1
4;64;reciprocity;1298;380;40;420;0
4;65;reciprocity;2792;380;100;480;0
4;67;reciprocity;1173;160;360;520;1
4;68;reciprocity;1829;20;380;400;1
4;69;reciprocity;2281;360;120;480;0
4;70;reciprocity;1612;360;160;520;1
4;72;reciprocity;965;60;380;440;1
4;73;empathy;1303;100;380;480;1
4;74;empathy;1988;360;160;520;1
4;75;empathy;2167;300;240;540;0
4;76;reciprocity;1714;360;160;520;1
4;77;reciprocity;2508;340;180;520;0
4;78;reciprocity;2158;320;220;540;1
4;79;empathy;1519;280;280;560;0
4;80;empathy;1956;380;20;400;0
4;81;empathy;1344;380;60;440;0
4;82;empathy;1250;360;120;480;0
4;83;empathy;1573;220;320;540;0
5;1;reciprocity;1062;300;240;540;1
5;2;reciprocity;917;360;160;520;1
5;3;reciprocity;1465;220;320;540;1
5;4;empathy;1574;380;100;480;1
5;5;empathy;854;220;320;540;1
5;6;empathy;731;280;280;560;1
5;7;empathy;1052;300;240;540;1
5;8;empathy;969;40;380;420;1
5;11;empathy;1875;380;40;420;1
5;12;empathy;2717;20;380;400;1
5;13;empathy;1215;240;300;540;1
5;14;empathy;883;380;40;420;1
5;15;empathy;906;180;340;520;1
5;16;reciprocity;964;280;280;560;1
5;18;reciprocity;858;20;380;400;1
5;20;empathy;1066;380;100;480;1
5;21;empathy;874;360;120;480;1
5;22;reciprocity;2014;320;220;540;1
5;23;reciprocity;882;380;100;480;1
5;24;reciprocity;1600;280;280;560;1
5;25;reciprocity;1413;380;100;480;1
5;26;reciprocity;808;180;340;520;1
5;27;reciprocity;1096;360;160;520;1
5;28;reciprocity;786;240;300;540;1
5;29;reciprocity;1094;240;300;540;1
5;30;reciprocity;876;120;360;480;1
5;31;reciprocity;867;320;220;540;1
5;32;reciprocity;1603;360;120;480;1
5;33;reciprocity;972;300;240;540;1
5;34;reciprocity;987;160;360;520;1
5;35;reciprocity;1751;380;40;420;1
5;36;reciprocity;2351;380;40;420;1
5;37;reciprocity;806;60;380;440;1
5;38;reciprocity;1278;40;380;420;1
5;39;reciprocity;1252;340;180;520;1
5;40;reciprocity;868;360;120;480;1
5;42;reciprocity;1317;380;60;440;1
5;44;reciprocity;764;40;380;420;1
5;45;reciprocity;2395;380;60;440;0
5;46;empathy;2746;380;60;440;1
5;47;empathy;836;320;220;540;1
5;48;empathy;1682;360;160;520;1
